Player, Num Table Cards, Captured Cards, Δ Captured Cards, Δ Score
P1, 4, 8, 6, 0
P2, 4, 9, 5, 2
P1, 3, 13, 5, 0
P2, 3, 13, 4, 0
P1, 4, 18, 5, 0
P2, 4, 20, 7, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 4, 4, 2
P2, 0, 3, 3, 2
P1, 3, 9, 5, 0
P2, 3, 7, 4, 4
P1, 4, 19, 10, 2
P2, 4, 9, 2, 0
P1, 2, 19, 0, 0
P2, 2, 20, 11, 4
P1, 0, 4, 4, 0
P2, 0, 2, 2, 2
P1, 4, 10, 6, 0
P2, 4, 7, 5, 2
P1, 3, 19, 9, 2
P2, 3, 7, 0, 0
P1, 4, 21, 2, 0
P2, 4, 14, 7, 2
P1, 0, 4, 4, 6
P2, 0, 3, 3, 0
P1, 3, 8, 4, 2
P2, 3, 8, 5, 0
P1, 4, 15, 7, 6
P2, 4, 15, 7, 2
P1, 0, 15, 0, 0
P2, 0, 24, 9, 4
P1, 0, 0, 0, 0
P2, 0, 6, 6, 0
P1, 4, 5, 5, 0
P2, 4, 13, 7, 0
P1, 2, 7, 2, 0
P2, 2, 17, 4, 0
P1, 6, 16, 9, 4
P2, 6, 21, 4, 2
P1, 0, 5, 5, 2
P2, 0, 0, 0, 0
P1, 5, 12, 7, 0
P2, 5, 6, 6, 4
P1, 2, 14, 2, 0
P2, 2, 16, 10, 4
P1, 0, 14, 0, 0
P2, 0, 21, 5, 2
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 9, 7, 2
P2, 3, 8, 3, 2
P1, 3, 12, 3, 0
P2, 3, 16, 8, 4
P1, 2, 17, 5, 2
P2, 2, 22, 6, 2
P1, 0, 2, 2, 0
P2, 0, 2, 2, 0
P1, 6, 8, 6, 0
P2, 6, 10, 8, 2
P1, 2, 12, 4, 0
P2, 2, 15, 5, 0
P1, 3, 12, 0, 0
P2, 3, 23, 8, 2
P1, 0, 3, 3, 2
P2, 0, 5, 5, 0
P1, 2, 6, 3, 2
P2, 2, 10, 5, 0
P1, 4, 11, 5, 2
P2, 4, 15, 5, 0
P1, 4, 15, 4, 2
P2, 4, 21, 6, 4
P1, 0, 3, 3, 0
P2, 0, 2, 2, 0
P1, 5, 9, 6, 0
P2, 5, 7, 5, 2
P1, 4, 11, 2, 0
P2, 4, 12, 5, 2
P1, 7, 21, 10, 0
P2, 7, 17, 5, 0
P1, 0, 4, 4, 2
P2, 0, 2, 2, 4
P1, 4, 13, 9, 6
P2, 4, 4, 2, 0
P1, 3, 18, 5, 0
P2, 3, 10, 6, 6
P1, 2, 20, 2, 0
P2, 2, 19, 9, 6
P1, 0, 0, 0, 0
P2, 0, 3, 3, 0
P1, 7, 9, 9, 4
P2, 7, 8, 5, 0
P1, 3, 11, 2, 0
P2, 3, 15, 7, 2
P1, 4, 15, 4, 0
P2, 4, 25, 10, 6
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 0
P2, 0, 2, 2, 2
P1, 6, 11, 9, 2
P2, 6, 6, 4, 0
P1, 3, 17, 6, 2
P2, 3, 11, 5, 2
P1, 2, 22, 5, 0
P2, 2, 17, 6, 0
P1, 0, 2, 2, 2
P2, 0, 4, 4, 2
P1, 4, 6, 4, 0
P2, 4, 8, 4, 6
P1, 6, 11, 5, 2
P2, 6, 16, 8, 2
P1, 3, 13, 2, 0
P2, 3, 23, 7, 6
P1, 0, 4, 4, 4
P2, 0, 3, 3, 2
P1, 3, 10, 6, 2
P2, 3, 6, 3, 0
P1, 4, 15, 5, 0
P2, 4, 10, 4, 2
P1, 5, 23, 8, 4
P2, 5, 15, 5, 2
P1, 0, 2, 2, 0
P2, 0, 2, 2, 2
P1, 6, 11, 9, 2
P2, 6, 6, 4, 0
P1, 3, 16, 5, 0
P2, 3, 10, 4, 0
P1, 4, 18, 2, 0
P2, 4, 19, 9, 2
P1, 0, 4, 4, 0
P2, 0, 2, 2, 0
P1, 4, 9, 5, 0
P2, 4, 6, 4, 0
P1, 5, 18, 9, 0
P2, 5, 8, 2, 0
P1, 4, 25, 7, 0
P2, 4, 12, 4, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 4, 4, 2
P1, 6, 9, 9, 0
P2, 6, 6, 2, 0
P1, 5, 13, 4, 0
P2, 5, 12, 6, 4
P1, 5, 20, 7, 0
P2, 5, 20, 8, 2
P1, 0, 0, 0, 0
P2, 0, 4, 4, 4
P1, 6, 8, 8, 2
P2, 6, 7, 3, 0
P1, 5, 13, 5, 0
P2, 5, 11, 4, 0
P1, 6, 18, 5, 2
P2, 6, 20, 9, 4
P1, 0, 0, 0, 0
P2, 0, 6, 6, 4
P1, 4, 3, 3, 0
P2, 4, 12, 6, 2
P1, 5, 10, 7, 0
P2, 5, 18, 6, 2
P1, 2, 15, 5, 2
P2, 2, 23, 5, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 2, 2, 4
P1, 8, 10, 10, 0
P2, 8, 9, 7, 2
P1, 1, 12, 2, 0
P2, 1, 11, 2, 0
P1, 7, 24, 12, 2
P2, 7, 13, 2, 2
P1, 0, 4, 4, 0
P2, 0, 2, 2, 0
P1, 4, 8, 4, 0
P2, 4, 11, 9, 0
P1, 1, 8, 0, 0
P2, 1, 19, 8, 4
P1, 3, 11, 3, 0
P2, 3, 28, 9, 6
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 3, 2, 2, 0
P2, 3, 17, 10, 0
P1, 1, 5, 3, 0
P2, 1, 22, 5, 0
P1, 3, 10, 5, 0
P2, 3, 24, 2, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
P2, 0, 6, 6, 2
P1, 4, 5, 5, 0
P2, 4, 14, 8, 0
P1, 1, 13, 8, 2
P2, 1, 14, 0, 0
P1, 3, 17, 4, 0
P2, 3, 22, 8, 4
P1, 0, 7, 7, 2
P2, 0, 0, 0, 0
P1, 3, 9, 2, 0
P2, 3, 9, 9, 4
P1, 2, 14, 5, 4
P2, 2, 14, 5, 0
P1, 2, 18, 4, 0
P2, 2, 17, 3, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 0
P1, 5, 9, 6, 0
P2, 5, 8, 6, 0
P1, 3, 13, 4, 2
P2, 3, 12, 4, 2
P1, 5, 21, 8, 0
P2, 5, 15, 3, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 3, 7, 7, 0
P2, 3, 9, 2, 2
P1, 4, 15, 8, 4
P2, 4, 14, 5, 0
P1, 1, 19, 4, 2
P2, 1, 20, 6, 4
P1, 0, 2, 2, 0
P2, 0, 6, 6, 2
P1, 2, 8, 6, 0
P2, 2, 8, 2, 0
P1, 4, 8, 0, 0
P2, 4, 12, 4, 2
P1, 0, 4, 4, 4
P2, 0, 3, 3, 2
P1, 3, 13, 9, 4
P2, 3, 3, 0, 0
P1, 4, 18, 5, 2
P2, 4, 11, 8, 2
P1, 1, 20, 2, 0
P2, 1, 15, 4, 2
P1, 0, 5, 5, 0
P2, 0, 2, 2, 2
P1, 3, 13, 8, 8
P2, 3, 4, 2, 0
P1, 3, 24, 11, 2
P2, 3, 4, 0, 0
P1, 2, 29, 5, 2
P2, 2, 7, 3, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 2
P2, 0, 3, 3, 2
P1, 4, 10, 7, 2
P2, 4, 7, 4, 2
P1, 3, 16, 6, 4
P2, 3, 12, 5, 0
P1, 2, 16, 0, 0
P2, 2, 20, 8, 8
P1, 0, 2, 2, 2
P2, 0, 5, 5, 0
P1, 3, 9, 7, 0
P2, 3, 10, 5, 2
P1, 1, 14, 5, 2
P2, 1, 10, 0, 0
P1, 6, 21, 7, 2
P2, 6, 16, 6, 0
P1, 0, 5, 5, 0
P2, 0, 2, 2, 0
P1, 3, 10, 5, 0
P2, 3, 7, 5, 2
P1, 3, 12, 2, 0
P2, 3, 15, 8, 4
P1, 3, 18, 6, 0
P2, 3, 21, 6, 2
P1, 0, 4, 4, 2
P2, 0, 2, 2, 0
P1, 4, 15, 11, 2
P2, 4, 2, 0, 0
P1, 3, 25, 10, 4
P2, 3, 2, 0, 0
P1, 3, 35, 10, 4
P2, 3, 2, 0, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 6, 6, 4
P2, 0, 2, 2, 2
P1, 2, 15, 9, 4
P2, 2, 2, 0, 0
P1, 3, 15, 0, 0
P2, 3, 9, 7, 4
P1, 6, 22, 7, 0
P2, 6, 14, 5, 2
P1, 0, 3, 3, 2
P2, 0, 4, 4, 2
P1, 3, 5, 2, 2
P2, 3, 12, 8, 2
P1, 3, 7, 2, 0
P2, 3, 19, 7, 10
P1, 4, 11, 4, 0
P2, 4, 25, 6, 0
P1, 0, 3, 3, 2
P2, 0, 2, 2, 0
P1, 5, 10, 7, 2
P2, 5, 5, 3, 0
P1, 5, 19, 9, 0
P2, 5, 8, 3, 2
P1, 3, 24, 5, 0
P2, 3, 12, 4, 0
P1, 0, 2, 2, 2
P2, 0, 4, 4, 2
P1, 4, 9, 7, 4
P2, 4, 6, 2, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 5, 5, 2
P2, 3, 11, 4, 6
P1, 4, 11, 6, 2
P2, 4, 18, 7, 2
P1, 1, 13, 2, 2
P2, 1, 25, 7, 4
P1, 0, 3, 3, 2
P2, 0, 2, 2, 4
P1, 5, 8, 5, 0
P2, 5, 11, 9, 4
P1, 1, 11, 3, 0
P2, 1, 14, 3, 0
P1, 5, 16, 5, 0
P2, 5, 20, 6, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 8, 8, 4
P2, 0, 0, 0, 0
P1, 2, 13, 5, 0
P2, 2, 0, 0, 0
P1, 7, 21, 8, 2
P2, 7, 6, 6, 2
P1, 3, 24, 3, 0
P2, 3, 14, 8, 2
P1, 0, 2, 2, 2
P2, 0, 2, 2, 4
P1, 6, 10, 8, 0
P2, 6, 4, 2, 2
P1, 6, 16, 6, 0
P2, 6, 8, 4, 2
P1, 6, 22, 6, 0
P2, 6, 15, 7, 0
P1, 0, 5, 5, 4
P2, 0, 2, 2, 4
P1, 3, 7, 2, 0
P2, 3, 9, 7, 4
P1, 4, 16, 9, 4
P2, 4, 14, 5, 4
P1, 0, 16, 0, 0
P2, 0, 23, 9, 4
P1, 0, 4, 4, 0
P2, 0, 4, 4, 2
P1, 2, 4, 0, 0
P2, 2, 7, 3, 2
P1, 0, 3, 3, 2
P2, 0, 5, 5, 6
P1, 2, 7, 4, 2
P2, 2, 8, 3, 0
P1, 5, 13, 6, 2
P2, 5, 15, 7, 4
P1, 2, 21, 8, 2
P2, 2, 17, 2, 2
P1, 0, 0, 0, 0
P2, 0, 6, 6, 6
P1, 4, 4, 4, 0
P2, 4, 11, 5, 0
P1, 5, 11, 7, 2
P2, 5, 18, 7, 0
P1, 1, 11, 0, 0
P2, 1, 27, 9, 2
P1, 0, 7, 7, 2
P2, 0, 3, 3, 2
P1, 0, 7, 0, 0
P2, 0, 12, 9, 0
P1, 1, 7, 0, 0
P2, 1, 22, 10, 2
P1, 1, 7, 0, 0
P2, 1, 30, 8, 4
P1, 0, 0, 0, 0
P2, 0, 7, 7, 6
P1, 3, 5, 5, 0
P2, 3, 11, 4, 0
P1, 4, 13, 8, 0
P2, 4, 11, 0, 0
P1, 6, 17, 4, 0
P2, 6, 20, 9, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 2
P1, 3, 6, 4, 0
P2, 3, 12, 7, 2
P1, 2, 8, 2, 2
P2, 2, 19, 7, 4
P1, 3, 11, 3, 2
P2, 3, 26, 7, 4
P1, 0, 0, 0, 0
P2, 0, 10, 10, 2
P1, 0, 5, 5, 0
P2, 0, 10, 0, 0
P1, 5, 11, 6, 0
P2, 5, 17, 7, 0
P1, 2, 13, 2, 0
P2, 2, 24, 7, 2
P1, 0, 4, 4, 2
P2, 0, 5, 5, 2
P1, 1, 4, 0, 0
P2, 1, 14, 9, 6
P1, 2, 8, 4, 6
P2, 2, 19, 5, 4
P1, 3, 13, 5, 0
P2, 3, 23, 4, 0
P1, 0, 5, 5, 2
P2, 0, 3, 3, 2
P1, 2, 9, 4, 2
P2, 2, 8, 5, 0
P1, 3, 13, 4, 2
P2, 3, 12, 4, 2
P1, 5, 15, 2, 0
P2, 5, 25, 13, 8
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 3, 3, 0
P1, 5, 8, 6, 0
P2, 5, 8, 5, 0
P1, 4, 13, 5, 2
P2, 4, 16, 8, 0
P1, 1, 15, 2, 2
P2, 1, 20, 4, 2
P1, 0, 9, 9, 6
P2, 0, 0, 0, 0
P1, 1, 15, 6, 2
P2, 1, 0, 0, 0
P1, 5, 23, 8, 2
P2, 5, 2, 2, 0
P1, 5, 28, 5, 0
P2, 5, 6, 4, 4
P1, 0, 0, 0, 0
P2, 0, 5, 5, 2
P1, 5, 4, 4, 2
P2, 5, 11, 6, 2
P1, 5, 10, 6, 0
P2, 5, 15, 4, 0
P1, 5, 18, 8, 0
P2, 5, 19, 4, 0
P1, 0, 4, 4, 0
P2, 0, 2, 2, 0
P1, 4, 8, 4, 0
P2, 4, 6, 4, 2
P1, 6, 16, 8, 2
P2, 6, 11, 5, 0
P1, 3, 24, 8, 2
P2, 3, 13, 2, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 2
P2, 0, 2, 2, 0
P1, 5, 11, 8, 0
P2, 5, 6, 4, 2
P1, 3, 18, 7, 0
P2, 3, 10, 4, 0
P1, 2, 21, 3, 0
P2, 2, 16, 6, 0
P1, 0, 4, 4, 2
P2, 0, 0, 0, 0
P1, 6, 12, 8, 2
P2, 6, 7, 7, 4
P1, 1, 14, 2, 2
P2, 1, 11, 4, 2
P1, 5, 25, 11, 2
P2, 5, 11, 0, 0
P1, 0, 3, 3, 0
P2, 0, 3, 3, 0
P1, 4, 5, 2, 0
P2, 4, 9, 6, 4
P1, 6, 12, 7, 6
P2, 6, 15, 6, 2
P1, 3, 16, 4, 2
P2, 3, 23, 8, 2
P1, 0, 0, 0, 0
P2, 0, 6, 6, 10
P1, 4, 9, 9, 0
P2, 4, 8, 2, 0
P1, 3, 12, 3, 0
P2, 3, 15, 7, 0
P1, 3, 18, 6, 0
P2, 3, 22, 7, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 7, 7, 2
P1, 1, 4, 2, 2
P2, 1, 13, 6, 0
P1, 3, 4, 0, 0
P2, 3, 21, 8, 2
P1, 5, 6, 2, 0
P2, 5, 30, 9, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 8, 6, 2
P2, 3, 7, 2, 0
P1, 5, 14, 6, 0
P2, 5, 13, 6, 2
P1, 3, 20, 6, 2
P2, 3, 17, 4, 2
P1, 0, 2, 2, 0
P2, 0, 6, 6, 6
P1, 2, 8, 6, 0
P2, 2, 10, 4, 4
P1, 2, 13, 5, 2
P2, 2, 15, 5, 0
P1, 2, 21, 8, 2
P2, 2, 17, 2, 0
P1, 0, 4, 4, 0
P2, 0, 0, 0, 0
P1, 6, 11, 7, 0
P2, 6, 4, 4, 0
P1, 5, 16, 5, 0
P2, 5, 12, 8, 2
P1, 0, 0, 0, 0
P2, 0, 4, 4, 6
P1, 6, 9, 9, 2
P2, 6, 8, 4, 0
P1, 3, 12, 3, 2
P2, 3, 16, 8, 2
P1, 2, 14, 2, 0
P2, 2, 26, 10, 6
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 3, 6, 6, 2
P2, 3, 9, 2, 0
P1, 5, 10, 4, 0
P2, 5, 14, 5, 2
P1, 6, 20, 10, 0
P2, 6, 20, 6, 6
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 0
P2, 0, 4, 4, 4
P1, 4, 5, 3, 0
P2, 4, 12, 8, 4
P1, 3, 10, 5, 0
P2, 3, 18, 6, 4
P1, 2, 13, 3, 0
P2, 2, 22, 4, 4
P1, 0, 4, 4, 2
P2, 0, 2, 2, 2
P1, 4, 10, 6, 0
P2, 4, 4, 2, 0
P1, 6, 16, 6, 0
P2, 6, 9, 5, 0
P1, 5, 23, 7, 0
P2, 5, 16, 7, 2
P1, 0, 0, 0, 0
P2, 0, 9, 9, 10
P1, 1, 2, 2, 2
P2, 1, 12, 3, 2
P1, 0, 2, 2, 0
P2, 0, 4, 4, 2
P1, 4, 5, 3, 0
P2, 4, 11, 7, 8
P1, 4, 10, 5, 2
P2, 4, 15, 4, 0
P1, 5, 22, 12, 2
P2, 5, 18, 3, 2
P1, 0, 4, 4, 2
P2, 0, 2, 2, 0
P1, 4, 9, 5, 0
P2, 4, 5, 3, 2
P1, 6, 15, 6, 0
P2, 6, 13, 8, 6
P1, 2, 17, 2, 2
P2, 2, 21, 8, 4
P1, 0, 6, 6, 2
P2, 0, 2, 2, 2
P1, 2, 6, 0, 0
P2, 2, 11, 9, 6
P1, 3, 6, 0, 0
P2, 3, 20, 9, 0
P1, 4, 11, 5, 0
P2, 4, 23, 3, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 7, 5, 2
P2, 3, 10, 5, 4
P1, 3, 10, 3, 2
P2, 3, 17, 7, 0
P1, 3, 14, 4, 2
P2, 3, 25, 8, 6
P1, 0, 0, 0, 0
P2, 0, 7, 7, 8
P1, 3, 0, 0, 0
P2, 3, 19, 12, 2
P1, 1, 2, 2, 0
P2, 1, 24, 5, 0
P1, 4, 6, 4, 0
P2, 4, 30, 6, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 3, 3, 0
P2, 0, 2, 2, 4
P1, 5, 11, 8, 2
P2, 5, 5, 3, 0
P1, 4, 18, 7, 2
P2, 4, 7, 2, 0
P1, 5, 23, 5, 0
P2, 5, 13, 6, 2
P1, 0, 2, 2, 0
P2, 0, 4, 4, 4
P1, 4, 6, 4, 0
P2, 4, 14, 10, 4
P1, 0, 8, 2, 0
P2, 0, 18, 4, 0
P1, 4, 10, 2, 0
P2, 4, 26, 8, 0
P1, 0, 5, 5, 2
P2, 0, 2, 2, 4
P1, 3, 13, 8, 4
P2, 3, 4, 2, 2
P1, 3, 17, 4, 0
P2, 3, 8, 4, 0
P1, 5, 22, 5, 0
P2, 5, 13, 5, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 4
P1, 3, 3, 3, 0
P2, 3, 13, 6, 4
P1, 0, 6, 6, 4
P2, 0, 2, 2, 0
P1, 2, 12, 6, 0
P2, 2, 4, 2, 0
P1, 4, 15, 3, 0
P2, 4, 13, 9, 4
P1, 2, 19, 4, 0
P2, 2, 20, 7, 2
P1, 0, 2, 2, 2
P2, 0, 2, 2, 2
P1, 6, 10, 8, 2
P2, 6, 7, 5, 0
P1, 3, 16, 6, 4
P2, 3, 11, 4, 2
P1, 3, 22, 6, 0
P2, 3, 15, 4, 0
P1, 0, 4, 4, 2
P2, 0, 3, 3, 0
P1, 3, 12, 8, 0
P2, 3, 5, 2, 0
P1, 3, 14, 2, 0
P2, 3, 14, 9, 4
P1, 2, 19, 5, 2
P2, 2, 19, 5, 2
P1, 0, 2, 2, 2
P2, 0, 4, 4, 6
P1, 4, 4, 2, 0
P2, 4, 12, 8, 2
P1, 4, 12, 8, 2
P2, 4, 16, 4, 2
P1, 2, 16, 4, 0
P2, 2, 23, 7, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 6, 6, 4
P1, 2, 7, 5, 2
P2, 2, 9, 3, 0
P1, 4, 11, 4, 0
P2, 4, 16, 7, 2
P1, 3, 14, 3, 0
P2, 3, 22, 6, 6
P1, 0, 2, 2, 2
P2, 0, 4, 4, 6
P1, 4, 7, 5, 2
P2, 4, 10, 6, 4
P1, 3, 15, 8, 4
P2, 3, 12, 2, 0
P1, 3, 18, 3, 0
P2, 3, 17, 5, 0
P1, 0, 0, 0, 0
P2, 0, 7, 7, 2
P1, 3, 4, 4, 0
P2, 3, 12, 5, 2
P1, 4, 12, 8, 0
P2, 4, 15, 3, 2
P1, 3, 16, 4, 0
P2, 3, 23, 8, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 6, 6, 4
P2, 0, 3, 3, 0
P1, 1, 8, 2, 2
P2, 1, 6, 3, 0
P1, 6, 13, 5, 0
P2, 6, 13, 7, 0
P1, 4, 19, 6, 0
P2, 4, 18, 5, 2
P1, 0, 7, 7, 8
P2, 0, 2, 2, 0
P1, 1, 12, 5, 2
P2, 1, 5, 3, 2
P1, 3, 16, 4, 0
P2, 3, 10, 5, 0
P1, 4, 21, 5, 0
P2, 4, 15, 5, 2
P1, 0, 2, 2, 0
P2, 0, 4, 4, 4
P1, 4, 7, 5, 0
P2, 4, 11, 7, 2
P1, 2, 13, 6, 0
P2, 2, 14, 3, 0
P1, 3, 16, 3, 0
P2, 3, 21, 7, 2
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 7, 5, 0
P2, 3, 11, 6, 4
P1, 2, 12, 5, 0
P2, 2, 15, 4, 0
P1, 3, 18, 6, 0
P2, 3, 19, 4, 2
P1, 0, 0, 0, 0
P2, 0, 6, 6, 2
P1, 4, 5, 5, 0
P2, 4, 12, 6, 0
P1, 3, 9, 4, 2
P2, 3, 17, 5, 0
P1, 4, 11, 2, 0
P2, 4, 29, 12, 6
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 0
P2, 0, 4, 4, 4
P1, 4, 5, 3, 0
P2, 4, 9, 5, 6
P1, 6, 12, 7, 2
P2, 6, 13, 4, 0
P1, 5, 20, 8, 0
P2, 5, 15, 2, 0
P1, 0, 7, 7, 4
P2, 0, 2, 2, 4
P1, 1, 11, 4, 6
P2, 1, 5, 3, 2
P1, 4, 18, 7, 2
P2, 4, 10, 5, 2
P1, 2, 23, 5, 0
P2, 2, 10, 0, 0
P1, 0, 0, 0, 0
P2, 0, 6, 6, 4
P1, 4, 4, 4, 2
P2, 4, 15, 9, 2
P1, 1, 9, 5, 2
P2, 1, 15, 0, 0
P1, 6, 19, 10, 2
P2, 6, 20, 5, 2
P1, 0, 0, 0, 0
P2, 0, 7, 7, 2
P1, 3, 7, 7, 2
P2, 3, 10, 3, 0
P1, 3, 11, 4, 0
P2, 3, 18, 8, 2
P1, 1, 13, 2, 0
P2, 1, 23, 5, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 4, 2, 2
P2, 3, 14, 9, 0
P1, 2, 6, 2, 0
P2, 2, 20, 6, 2
P1, 4, 13, 7, 0
P2, 4, 24, 4, 2
P1, 0, 0, 0, 0
P2, 0, 6, 6, 6
P1, 4, 9, 9, 2
P2, 4, 8, 2, 0
P1, 3, 12, 3, 2
P2, 3, 16, 8, 0
P1, 2, 23, 11, 4
P2, 2, 16, 0, 0
P1, 0, 3, 3, 2
P2, 0, 5, 5, 4
P1, 2, 6, 3, 0
P2, 2, 12, 7, 2
P1, 2, 10, 4, 0
P2, 2, 20, 8, 8
P1, 0, 10, 0, 0
P2, 0, 22, 2, 2
P1, 0, 0, 0, 0
P2, 0, 5, 5, 4
P1, 5, 2, 2, 0
P2, 5, 17, 12, 6
P1, 1, 10, 8, 10
P2, 1, 17, 0, 0
P1, 3, 17, 7, 0
P2, 3, 22, 5, 2
P1, 0, 2, 2, 0
P2, 0, 2, 2, 2
P1, 6, 13, 11, 6
P2, 6, 4, 2, 0
P1, 3, 17, 4, 2
P2, 3, 11, 7, 2
P1, 2, 19, 2, 2
P2, 2, 17, 6, 4
P1, 0, 2, 2, 2
P2, 0, 5, 5, 4
P1, 3, 6, 4, 0
P2, 3, 14, 9, 4
P1, 0, 6, 0, 0
P2, 0, 19, 5, 2
P1, 5, 14, 8, 2
P2, 5, 24, 5, 0
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 4, 4, 0
P2, 0, 2, 2, 0
P1, 4, 9, 5, 2
P2, 4, 10, 8, 2
P1, 1, 11, 2, 0
P2, 1, 18, 8, 4
P1, 1, 14, 3, 0
P2, 1, 22, 4, 2
P1, 0, 3, 3, 0
P2, 0, 2, 2, 2
P1, 5, 7, 4, 0
P2, 5, 8, 6, 0
P1, 5, 19, 12, 2
P2, 5, 8, 0, 0
P1, 3, 24, 5, 0
P2, 3, 12, 4, 4
P1, 0, 4, 4, 4
P2, 0, 3, 3, 2
P1, 3, 9, 5, 0
P2, 3, 9, 6, 2
P1, 2, 14, 5, 6
P2, 2, 13, 4, 4
P1, 3, 16, 2, 0
P2, 3, 21, 8, 2
P1, 0, 4, 4, 0
P2, 0, 4, 4, 0
P1, 2, 9, 5, 6
P2, 2, 6, 2, 0
P1, 5, 16, 7, 2
P2, 5, 10, 4, 2
P1, 0, 4, 4, 4
P2, 0, 2, 2, 2
P1, 4, 6, 2, 0
P2, 4, 14, 12, 6
P1, 0, 12, 6, 2
P2, 0, 16, 2, 2
P1, 2, 14, 2, 0
P2, 2, 23, 7, 4
P1, 0, 6, 6, 2
P2, 0, 0, 0, 0
P1, 4, 11, 5, 2
P2, 4, 2, 2, 0
P1, 7, 17, 6, 0
P2, 7, 9, 7, 6
P1, 4, 24, 7, 0
P2, 4, 14, 5, 0
P1, 0, 2, 2, 0
P2, 0, 2, 2, 4
P1, 6, 2, 0, 0
P2, 6, 9, 7, 0
P1, 9, 18, 16, 6
P2, 9, 9, 0, 0
P1, 3, 21, 3, 0
P2, 3, 16, 7, 4
P1, 0, 2, 2, 0
P2, 0, 5, 5, 2
P1, 3, 9, 7, 0
P2, 3, 7, 2, 0
P1, 4, 12, 3, 0
P2, 4, 14, 7, 0
P1, 4, 12, 0, 0
P2, 4, 16, 2, 2
P1, 0, 2, 2, 2
P2, 0, 7, 7, 0
P1, 1, 2, 0, 0
P2, 1, 15, 8, 6
P1, 3, 2, 0, 0
P2, 3, 22, 7, 2
P1, 6, 11, 9, 0
P2, 6, 27, 5, 0
P1, 0, 3, 3, 0
P2, 0, 5, 5, 6
P1, 2, 3, 0, 0
P2, 2, 12, 7, 4
P1, 5, 11, 8, 0
P2, 5, 18, 6, 2
P1, 1, 15, 4, 4
P2, 1, 23, 5, 2
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 2, 2, 2
P2, 0, 3, 3, 0
P1, 5, 9, 7, 2
P2, 5, 8, 5, 4
P1, 3, 11, 2, 0
P2, 3, 18, 10, 2
P1, 1, 16, 5, 0
P2, 1, 20, 2, 2
P1, 0, 0, 0, 0
P2, 0, 5, 5, 2
P1, 5, 6, 6, 2
P2, 5, 12, 7, 2
P1, 2, 10, 4, 2
P2, 2, 16, 4, 0
P1, 4, 17, 7, 0
P2, 4, 20, 4, 0
P1, 0, 2, 2, 0
P2, 0, 4, 4, 2
P1, 4, 8, 6, 0
P2, 4, 8, 4, 0
P1, 4, 15, 7, 4
P2, 4, 10, 2, 0
P1, 5, 26, 11, 2
P2, 5, 12, 2, 2
P1, 0, 3, 3, 0
P2, 0, 6, 6, 2
P1, 1, 8, 5, 0
P2, 1, 10, 4, 2
P1, 2, 14, 6, 0
P2, 2, 14, 4, 0
P1, 2, 16, 2, 0
P2, 2, 22, 8, 4
P1, 0, 0, 0, 0
P2, 0, 0, 0, 0
P1, 0, 0, 0, 0
